Fund Holdings as of,"26/Feb/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"000630","TONGLING NONFERROUS METALS GROUP L","Materials","Equity","6,368,355.88","0.21","6,368,355.88","5,740,582.00","1.11","China","Shenzhen Stock Exchange","CNY"
"601066","CHINA SECURITIES LTD A","Financials","Equity","6,367,241.49","0.21","6,367,241.49","1,836,568.00","3.47","China","Shanghai Stock Exchange","CNY"
"601006","DAQIN RAILWAY LTD A","Industrials","Equity","6,318,434.68","0.21","6,318,434.68","8,526,522.00","0.74","China","Shanghai Stock Exchange","CNY"
"000100","TCL TECHNOLOGY GROUP CORP A","Information Technology","Equity","6,289,834.39","0.21","6,289,834.39","8,928,172.00","0.70","China","Shenzhen Stock Exchange","CNY"
"600188","YANKUANG ENERGY GROUP LTD A","Energy","Equity","6,289,207.88","0.21","6,289,207.88","2,532,637.00","2.48","China","Shanghai Stock Exchange","CNY"
"601995","CHINA INTERNATIONAL CAPITAL CORP L","Financials","Equity","6,272,159.62","0.21","6,272,159.62","1,237,752.00","5.07","China","Shanghai Stock Exchange","CNY"
"600115","CHINA EASTERN AIRLINES CORP LTD A","Industrials","Equity","6,200,731.50","0.21","6,200,731.50","7,251,994.00","0.86","China","Shanghai Stock Exchange","CNY"
"000538","YUNNAN BAIYAO GROUP LTD A","Health Care","Equity","6,178,357.65","0.21","6,178,357.65","751,486.00","8.22","China","Shenzhen Stock Exchange","CNY"
"600549","XIAMEN TUNGSTEN LTD A","Materials","Equity","6,171,554.29","0.21","6,171,554.29","662,138.00","9.32","China","Shanghai Stock Exchange","CNY"
"300124","SHENZHEN INOVANCE TECHNOLOGY LTD A","Industrials","Equity","6,168,132.31","0.21","6,168,132.31","571,831.00","10.79","China","Shenzhen Stock Exchange","CNY"
"300015","AIER EYE HOSPITAL GROUP LTD A","Health Care","Equity","6,142,463.11","0.21","6,142,463.11","3,968,414.00","1.55","China","Shenzhen Stock Exchange","CNY"
"600436","ZHANGZHOU PIENTZEHUANG PHARMACEUTI","Health Care","Equity","6,071,987.03","0.20","6,071,987.03","254,867.00","23.82","China","Shanghai Stock Exchange","CNY"
"601669","POWER CONSTRUCTION CORPORATION OF","Industrials","Equity","6,042,184.87","0.20","6,042,184.87","7,278,067.00","0.83","China","Shanghai Stock Exchange","CNY"
"002050","ZHEJIANG SANHUA INTELLIGENT CONTRO","Industrials","Equity","6,017,837.10","0.20","6,017,837.10","792,700.00","7.59","China","Shenzhen Stock Exchange","CNY"
"002202","GOLDWIND SCIENCE&TECHNOLOGY LTD A","Industrials","Equity","5,995,717.78","0.20","5,995,717.78","1,445,437.00","4.15","China","Shenzhen Stock Exchange","CNY"
